GNAD,"""A, D & D Insurance Pool"""
PCOS,Removal BOM-Direct Material (OS)
OTCL,Rent Deposit
GNAD,Rent Exp 3rd Party
GNAD,Rental Expense - Manufacturing Equipment
GNAD,Rental Exp-TMCTrainers' Apart.
NNRV,Rental Income
GNAD,Repair and Maintenance - Admin
GNAD,Repair Tools - Price Variance
GNAD,Repair/Maint - Vendors
GNAD,Repair/Maint-Mobile Equipment
MISC,Repairs and Maintenance
MISC,Research
PCOS,RESEARCH RECOVERY
ACMP,Reserve For Compensated Absences
OTCL,Reserve for Deferred Taxes
OTCL,Reserve For Guarantee (After Care Prodct) :S.T
OLTL,Reserve for Lawsuit Loss - LT
OTCL,RESERVE FOR LAWSUIT LOSS - ST
NNOP,Reserves for anticipated losses
EQUI,Reserves for Unrealized Costs
RETN,Retained Earnings
RETN,Retained Earnings- Other Decreases
RETN,Retained Earnings- Other Increases
RETN,Retained Earnings TMMC
OLTL,Retirement & Severance Benefit
MISC,Retro PPV
PCOS,Return Pkg & Tool -Parts-Amort
MISC,Returnable Packaging
FURN,Returnable Packaging Right-of-use asset
PREV,Revenue - Hardware
PREV,Revenue - Licenses
PREV,Revenue Affiliate-  Product
PREV,Revenue Deduction - Hardware
SREV,Revenue Deduction - Licenses
PREV,Revenue Domestic - Product
PREV,Revenue Foreign - Product
GNAD,Ringi Reclass-Mod & Kaizen
INVT,RM Consumption - Inv-Raw Materials - Paint
INVT,RM Consumption - Inv-Raw Matls - Resin
INVT,RM Consumption - Inv-Raw Matls-Fluids
INVT,RM Consumption - Inv-RM-Parts & Components-JPN
INVT,RM Consumption - Inv-RM-Parts & Components-US
PCOS,RM Consumption - Raw Materials Steel
OTCS,ROADSIDE ASSIST CLRG
PCOS,Roadside Asst Unrecvr
ACCU,ROU Building COS Depr Expense
ACCU,ROU Building SGA Depr Expense
CASH,Royal Bank (CAD) Outstanding Cheques
CASH,Royal Bank (USD) Outstanding Cheques
CASH,Royal Bank of Canada (5/3 CAD$)
CASH,Royal Bank of Canada CAD
CASH,Royal Bank of Canada USD
MISC,Royalty
SNMT,Royalty Exp - NAC Governance/Inactive GL Account b
PREV,Royalty(Sales)
ACMP,Rsvs Compensated Abs.- FX Reval.
ACMP,Rsvs Compensated Abs.- FX Translation
GNAD,Rtr Benefit Other than Pnsn- NAC Governance/Inacti
OREV,RV Lease Incentives Exp
OTCS,RV Support Current
INAD,RV Support Non-Current
OTCS,S.T. Deferred Tax Assets
OTCS,S.T. Loans Receivable-I/C(Domestic)
OTCS,S.T. Loans Receivable-Other
GNAD,S/T Disability Insur. Pool
GNAD,S/T Disability Insurance Pool
GNAD,SAAS - SOFTWARE AS A SERVICE
GNAD,Safety and Security Supplies
GNAD,Safety Supplies
MISC,Salaries Incentives
OTCS,Salary and Wages Advances
PREV,Sales - Logistics
PREV,Sales - NAC Governance/Inactive GL Account balance
PREV,Sales - Other Goods
PREV,Sales - Part Returns & Allowance
PREV,Sales - Prototype Parts
PREV,Sales - Prototype Parts to TMC
PREV,Sales - Reg Emission Credits
SREV,Sales - Service Parts
PCOS,Sales - Specific Parts - Tier1
PCOS,Sales - Specific Parts - Tier2
PREV,Sales - TMMC/CAPT/BC Parts
PREV,SALES ALLW-IN CLM-AL/
MISC,Sales Contests & Incentive - Employees and Dealer
PREV,Sales Deduction - Material
SREV,Sales Deduction Affiliated - External Services
SREV,Sales Deduction Affiliated - Time
SREV,Sales Deduction Domestic - External Services
SREV,Sales Deduction Foreign - External Services
SREV,Sales Deductions for Periodic Services
PREV,SALES DISCOUNTS
PREV,Sales Discounts - Parts
PREV,Sales Engines - Domestic
MISC,Sales Event Production
NNRV,Sales Fixed Assets
MISC,Sales Incentive - NAC Governance/Inactive GL Accou
OREV,Sales incentive(Sales Deduction)
PREV,Sales Of Finished Goods & Merchandise
SREV,Sales of Service
PREV,Sales Post Production Option (PPO)
PREV,Sales- Production Parts
PREV,Sales-Demo Allowance
PREV,SALES-DISCOUNT FLEET
PREV,SALES-EQUALIZED FREIG
MISC,SALES-EVP DISCOUNTS
PCOS,Sales-Export Spec Parts-Tier
PREV,Sales-F.G.-New Vehicle-KD Sets
PREV,Sales-F.G.-New Vehicle-Return & Allo
PREV,Sales-Finished Goods CKD Sets
PREV,SALES-MANAGEMENT FEE
PREV,SALES-OTHER VEHICLES
SREV,SALES-SERVICE FEE
GNAD,Sample Pilot Parts SGA
MISC,Sample/Pilot Parts
ACCU,Scheduled Deprec Fixed Assets below Asset Value
PCOS,Scrap / Rework and Waste Handling / Disposal
OCOS,Scrap Cost - Carrier
OCOS,Scrap Cost - Depot
PCOS,Scrap Cost - Pilot
PCOS,Scrap Cost - Plant Fault
PCOS,Scrap Cost - Supplier Fault
PCOS,Scrap Cost - Testing
PCOS,Scrap Cost Plant Fault
PCOS,Scrap Recovery
PCOS,Scrap Recovery- Unit Plants
PCOS,Scrap Reimbursements
MISC,SEARCH ENGINE MARKETING
OTCS,Securities - Bond
CASH,Securities - Cash Equivalent
CASH,Securities - Commercial paper(Cash Equivalents)
OTCS,Securities - Other - FX Reval.
OTCS,Securities - Other - FX Translation
OTCS,Securities - Others(maturingover3month)
CASH,Securities NAC Governance GL Accounts for Balance
CASH,Securities-FX reval.
CASH,Securities-FX Translation
GNAD,Security
AREC,Security Deposit Customers
APAY,Security Deposits
GNAD,Security Equip. and Sup.
APAY,SED Input deductable (ZVV)
GNAD,Service Center - Non-Warranty - Recovery
SCOS,Service Center - Warranty - Recovery
APAY,SERVICE EFFICIENCY
PCOS,Service Loaner
OTCL,Sett. of Input Tax Down Payts Tangibles w/o FI-AA
MISC,Severance Pay
GNAD,Severance Pay G&A
GNAD,SGA ? Right of use asset Depreciation:AirCraft
ACCU,SGA ? Right of use asset Depreciation:Building
GNAD,SGA ? Right of use asset Depreciation:Land
GNAD,SGA ? Right of use asset Depreciation:Machinery&Eq
GNAD,SGA ? Right of use asset Depreciation:Tools&Furnit
GNAD,SGA ? Right of use asset Depreciation:vehicle
GNAD,SGA Employer Health Tax(EHT)
GNAD,SGA Future Medi Claimes L/T Dis
GNAD,SGA Unemployment Insur (UIC)
GNAD,SGA? Technical Assist. & Training Exp.
GNAD,SGA?Bonuses
GNAD,SGA?Business taxes
GNAD,SGA?Communication Expenses
GNAD,SGA?Conference Meeting Expenses
GNAD,SGA?CPA Related Expenses
ACCU,SGA?Depreciation:Building
GNAD,SGA?Depreciation:Land
GNAD,SGA?Depreciation:Machinery&Equipment
GNAD,SGA?Depreciation:Tools&Furniture
GNAD,SGA?Depreciation:vehicle
OTAS,SGA?Depreciation?Capitalized Development Asset
OTAS,SGA?Depreciation?Others IntangibleAssets
CENS,SGA?Depreciation?Software
GNAD,SGA?Entertainment Expenses
GNAD,SGA?Insurance Expenses (Liability Insurance)
GNAD,SGA?Insurance Expenses (Other)
GNAD,SGA?Investigation Expenses
GNAD,SGA?IT Related Expenses
GNAD,SGA?Law Related Expenses
GNAD,SGA?Office Supply Expenses
GNAD,SGA?OtherTransportation Charges
GNAD,SGA?Packing Charges
GNAD,SGA?Provision for Doubtful Account
GNAD,SGA?Public Relation Expenses
GNAD,SGA?R&D
GNAD,SGA?Training and education expenses
PCOS,SGA?Warranty expenses?Other
GNAD,SGA-Electric Power Expenses
GNAD,SGA-Establishment Taxes
GNAD,SGA-Expenses for Lease & Rent
GNAD,SGA-Gas Expenses
MISC,SGA-Miscellaneous wage
GNAD,SGA-Profit/Loss on sales fixed assts
GNAD,SGA-Property Taxes
GNAD,SGA-Retire Benefit Cost?Defined Obligat
GNAD,SGA-Stock Option Expense
GNAD,SGA-Traveling Expenses
GNAD,SGA-Water
GNAD,Shared Services Allocation Non-Labor
PCOS,Shipping and Packaging Supplies
GNAD,Shipping Charges
CASH,SHORT TERM BANK INVESTMENT
OTCL,Short Term Capital Lease Obligations
OTCL,Short Term Loan-TEMA Grp Payable
OTCL,Short Term Operating Lease Obligations
OTCL,Short-Term Loans Payable
MISC,Sick Time Pay
FURN,SIGNAGE-IMAGE U.S.A.
GNAD,Site TM Services and Facility
GNAD,Small Tools
CASH,SMBC
MISC,SOCIAL MEDIA
CENS,Software
ACCU,Software : Accumulated Depreciation
GNAD,Software License Recovery
GNAD,SOFTWARE MAINTENANCE EXPENSE
OTCL,Solidary surcharge for Interest Income Tax
OTCL,Solidary Surcharge on Corporate Income Tax
OPPE,SOP 98-1 Capitalized Costs - Production
CENS,SOP 98-1 CIP - Administrative
GNAD,SOP 98-1 OPER EXP. CAPITALIZED
GNAD,SOP 98-1 Pers Exp. Capitalized
GNAD,Spare Parts - Qnty Variance
GNAD,Special Markets
PCOS,Special Service Campaign - Recovery
PCOS,Special Service Campaign Expense
INVT,Special Service Equip Clrg
EQUI,Special tax-allowable Reserve Â§6b
CASH,ST BANK INV B OF TOKIO TMSDM
CASH,ST BANK INV BANCOMER TDA
OTCL,ST Cap Leas-FX Reval
OTCL,ST Cap Leas-FX Translation
DITX,ST Def Inc. Tax - FX Reval.
DITX,ST Def Inc. Tax Inactive GL Accounts for Historica
DITX,ST Def Inc. Tax.- FX Translation
CASH,ST INV CHEQ BANAMEX - USD
CASH,ST INV ING TMSDM
OTCL,ST Lease Liability - Operating
OTCL,ST Loan Pay-FX Reval
OTCL,ST Loan Pay-FX Translation
MISC,STAFF ASSIGNED FROM AFFILIATES
GNAD,STAFF SALARIES - PAYROLL AGENT
GNAD,STAFF-FEE TMPS LEASED EMPLYEES
TAXS,stamp tax
GNAD,Standard Cost Revaluation
STIT,State Income Tax Payable
OTCS,State Income Tax Receivable
MISC,State Unemp. Tax Pool
GNAD,State Unemployment Tax Pool
TAXS,State/Provincial Income Tax Expense
EQUI,Statutory Reserve
GNAD,Steam Utilities Cost
EQUI,Stock Option
EQUI,Stock Option GL Accounts for Historical Balance Tr
OPPE,Structures
OPPE,Structures - Recon Account
ACCU,Structures : Accumulated Dep Recon Account
ACCU,Structures : Accumulated Depreciation
OPPE,Structures : Right-of-use asset
ACCU,Structures : Right-of-use asset(Accumulated Deprec
GNAD,Subscriptions & Publications
MISC,Subscriptions/Publications
GNAD,Subsidiary Mtrl COS - NAC Governance/Inactive GL A
CASH,Subvention Cash Incentives
CASH,Sumitmo Cash In Operating Disb Clrng
CASH,Sumitmo Cash Out Operating Disb Clrng
CASH,Sumitmo Operating Disb
CASH,SUMITOMO-MITSUI-ADVANCE ACCT
GNAD,Sup Retire Expense Admin
MISC,Supplemental Retirement Exp.
INAD,Supplemental Trust Fund
FURN,Supplier Tooling
INVT,Supplies
INVT,Supplies - FX Reval.
INVT,Supplies - FX Translation
INVT,Supplies Inactive GL Accounts for Historical Balan
EQUI,Surplus of Cap. GL Accounts for Historical Balance
GNAD,Suspense
OTCL,Suspense Account
MISC,SUSPENSE PS OUT OF BALANCE
CASH,TABC - Truck - BOA- Customs
CASH,TABCH - In House
CASH,TABCH Cash Bank of America
CASH,TABC-In House-Contra
CASH,TABC-Local Bank-Other
CASH,TABC-Local Bank-Payroll
OTCL,Tax - IRF General to Pay (PIS/COFINS/CSLL/IR) (BR)
OLTL,Tax - IRRF - Contracted Services (BR)
CASH,TAX EXEMPT INVESTMENT
OTCL,Tax exemption from export
TAXS,Tax Fringe Benefits Tax
OTCL,Tax Invoice Base Posting (UA)
TAXS,Tax loss carryforward
TAXS,Tax loss carryforward credit
OTCL,Tax on sls/purch-settlement of Customer Down Pyts
OTCL,Tax Other - to Pay (BR)
OTCL,Tax Provisions
OTCL,TAX Transfer Plant (BR)
APAY,Tax Transference of Establishment
TAXS,Tax&addit. Duty
TAXS,Taxes Other - NAC Governance/Inactive GL Account b
APAY,TDA ADVERTISING PAYABLE
MISC,TDA/LDA Co-op Reimbursement
CASH,TDM BANCOMER USD
CASH,TDM-BANAMEX/CITYBANK USD
CASH,TDM-BANCOMER EXPORT OPS. PESOS
MISC,Tech Assist Labor Charges
SCOS,Tech Assistance Fee Exp (TEMA)
PREV,Tech. Assistance Fee Settlement
PREV,Technical Assistance Fees
GNAD,Technical Contractors
MISC,Telematics Courtesy Fee
PREV,Telematics Discount
AREC,Telematics Unbilled A/R
CASH,TEMA - In-House
GNAD,TEMA OPBS in TMS GL Account balance for conversion
CASH,TEMA-Local Bank-Payroll Check
CASH,TEMA-Local Bank-Payroll DD
OTCS,Temp Payment - FX Reval.
OTCS,Temp Payment - FX Translation
MISC,Temporary Labor Selling & Admin
OTCS,Temporary Payment
AREC,TFS Lexus Drafting Lockbox Account
AREC,TFS Toyota Drafting Lockbox Account
MISC,Tier 2 Supplier Parts PPV
CASH,TIME DEPOSITS
CASH,TMEX BANAMEX PESO
CASH,TMEX BANCOMER IMPORT PESOS
CASH,TMEX BANCOMER TDA OPS PESOS
CASH,TMEX INV BANAMEX PESOS
CASH,TMEX INV BANCOMER PESOS
CASH,TMEX INV BANCOMER TDA PESOS
CASH,TMEX INV INBURSA PESOS
CASH,TMEX INV IXE-BANORTE PESOS
CASH,TMEX INV SANTANDER PESOS
CASH,TMEX TOKIO MITSUBISHI PESOS
CASH,TMMAL - In-House
CASH,TMMC Royal Bank-Corolla Park
CASH,TMMC-Mitsubishi Bank-CDN Term
CASH,TMMC-Mizuho Bank - CAD
CASH,TMMC-Royal Bank-CDN Current
CASH,TMMC-Royal Bank-CDN Payroll
CASH,TMMC-Royal Bank-CDN Payroll OS
CASH,TMMC-Royal Bank-USD Current
CASH,TMMC-Royal Bank-USD Prop Tax
CASH,TMMC-Royal Bnk CDN Officer Act
CASH,TMMC-Royal Bnk-USD OS.Cheques
CASH,TMMC-Sumitomo Bank-CDN Term
CASH,TMMC-Sumitomo Trust Bank - USD
CASH,TMMI - In-House
CASH,TMMI-Local Bank-Other
CASH,TMMI-Local Bank-Payroll
CASH,TMMK - In-House
CASH,TMMK -Local Bank-Payroll
CASH,TMMK-Local Bank-Other
CASH,TMMK-Local Bank-Payroll DD
CASH,TMMMS - In-House
CASH,TMMW-Local Bank-Payroll
CASH,TMMWV - In-House
CASH,TMMWV-Local Bank-Other
CASH,TMNA Dividend IHB
CASH,TMNA Misc
CASH,TMNA Vehicle Service
AREC,TMNA Vehicle Services ACH Cash In Crlng Acct
APAY,TMNA Vehicle Services ACH Cash Out Clrng Acct
CASH,TMS - In-House
CASH,TMS CITIBANK CDA
CASH,TMS Telematics
CASH,TMSI Operating
CASH,TMSMS BANCOMER PESOS
CASH,TMSMS BANCOMER USD
CASH,TMSMS INV BANCOMER PESOS
CASH,TMSMS INV INVEX PESOS
GNAD,Tool Repair
MISC,Tooling Lease (Inc)/Exp
FURN,Tools Furn & Fixture-Otrs : ROU - Financing
FURN,Tools Furn & Fixture-Otrs : ROU(A/D) - Financing
FURN,Tools Furn & Fixture-Otrs : ROU(Acc Impairment Los
FURN,Tools Furniture & Fixture-Others
ACCU,Tools Furniture & Fixture-Others : Accumulated Dep
FURN,Tools Furniture & Fixture-Others : Right-of-use as
FURN,Tools Recon GL Account
OPPE,Tools-Dies&Jigs-CIP(NA A/Fuse)
OCOS,Total Purch of Merchandise - NAC Governance/Inacti
OTCL,Toy/Lex Dealer Return Reserve
INVT,TOYOTA FLEET BUYBACK INVENTORY
INVT,TPNA Suspense
OTCL,TRAC INSURANCE PAYABLE
NNRV,Trade Discounts Earned
APAY,Trade Payables affilated Companies Adjustments
APAY,Trade Payables affiliated Companies
APAY,Trade Payables affiliated companies due > 5 years
APAY,Trade Payables affiliated Companies due 1-5 Years
APAY,Trade Payables Domestic Adjustments
APAY,Trade Payables due > 5 years
APAY,Trade Payables due within 1-5 years
APAY,Trade Payables Foreign Adjustments
APAY,Trade Payables Foreign due > 5 years
APAY,Trade Payables Foreign due within 1-5 years
AREC,Trade Receivables affiliated Companies
AREC,Trade Receivables affiliated Companies > 1 Year
AREC,Trade Receivables affiliated Companies Adjustments
AREC,Trade Receivables Domestic
AREC,Trade Receivables Domestic Adjustments
AREC,Trade Receivables Domestic due > 1 Year
AREC,Trade Receivables Foreign
AREC,Trade Receivables Foreign Adjustments
AREC,Trade Receivables Foreign due > 1 Year
GNAD,Trade Show Expense
TAXS,Trade Tax
OTCL,Trade Tax Provision
GNAD,Training and Education
GNAD,Training Exp - NAC Governance/Inactive GL Account
APAY,trans input VAT
EQUI,Translationadjustment
GNAD,Transportation Charge - NAC Governance/Inactive GL
AREC,Transportation Insurance Claims Receivable - Parts
AREC,Transportation Insurance Claims Receivable - Vehic
MISC,Travel
PPEX,Travel Airfare Clearing Account
PCOS,Travel Exp COS - NAC Governance/Inactive GL Accoun
GNAD,Travel Expense Recovery
MISC,Travel Recognition
MISC,Travel SG&A
GNAD,Travelling Exp - NAC Governance/Inactive GL Accoun
CASH,TREASURY BILL
CASH,Truck - In-House
OCOS,Truck Freight
CASH,TSSC - In-House
PCOS,TTAI Handling Charges
CASH,UB Cash In Checks Controlled Disb Clrng
CASH,UB Cash In Operating Clrng
CASH,UB Cash Out Checks Controlled Disb Clrng
CASH,UB Cash Out Operating Clrng
CASH,UB Checks Controlled Disb
CASH,UB Operating
INAD,Unamortized Bond Discount Cost(PCB)
INAD,Unamrt. Bond Issue Cost - FX Reval
INAD,Unamrt. Bond Issue Cost - FX Translation
OTCS,Unbilled Revenue
OLTL,Uncertain tax position adjustment amount : L.T.
OTAS,UNEARNED FINANCE INC LT
OTCS,UNEARNED FINANCE INC ST
OLTL,UNEARNED FINANCE INCOME LT
STDR,UNEARNED FINANCE INCOME ST
INVT,Unidentified Inventory
GNAD,Uniforms Expense
CASH,Unify Cash Out Operating Emergency Clrng
CASH,Unify Operating Emergency
CASH,UNION BANK DISBURSEMENT
CASH,UNION BANK OPERATING AC
AREC,Unpaid VAT
AREC,Unpaid VAT MX Statutory Reporting
EQUI,Unreal. Gain on Security GL Accounts for Historica
EQUI,Unrealized Gain On Securities
TECH,Upload Account
MISC,Usage Variance Unassigned Balance
AREC,USD Export Receivable Account
STIT,Use Tax Payable
OTCL,Used Car Warr Pay - Lexus
MISC,Utilities
GNAD,UTILITIES RECOVERIES
MISC,VA / VE
MISC,Vacation Pay Pool
GNAD,Value Engineering TTC Dev Cost
GNAD,Value Engineering Variance
EQUI,Variable Capital
AREC,VAT PAID IN CUSTOMS
STIT,VAT Payable
STIT,VAT Payable (Uncollected VAT)
STIT,VAT Payable (Uncollected VAT) MX Statutory
STIT,VAT PAYABLE DEFINITIVE
OTCS,VAT REC/DEFINITIVE
OTCS,VAT Receivable
APAY,VAT regularizations&out of scope (payables)
STIT,VAT Withholding Tax
MISC,VDC Admin Allocation
MISC,VDC Indirect COS Allocation
MISC,VDO Admin Allocation
PCOS,Veh Delivered Clearing Acct
OTCL,vehicle and vessels tax
AREC,VEHICLE AR - CLEARING ACCOUNT
PCOS,Vehicle Cost Reduction Exp.
GNAD,Vehicle Costs
INVT,VEHICLE INVENTORY CLEARING
INVT,VEHICLE INVENTORY-LIFO ADJ
PCOS,Vehicle Returnable Pkg Amortiz
GNAD,Vending Services
OTCS,VENDOR PARTS WARRANTY
OTCS,VENDOR WARRANTY CLEARING-RAVEN
OTCS,VENDOR WRTY CLAIM CLEAR
AREC,Vendors with a Debit Balance
GNAD,Vision Insurance Pool
AREC,VS Lease Car - TM REC
ACMP,W/H Additional Life
ACMP,W/H Charitable Contributions
ACMP,W/H Credit Union
ACMP,W/H Deferred Supplemental 401K
ACMP,W/H Employee Garnishments
ACMP,W/H Employee INFINAVIT
ACMP,W/H Federal Tax - TMC
ACMP,W/H FICA/CPP/UIC Tax
ACMP,W/H HMO Premiums
ACMP,W/H PVP MLVO
MISC,Wage Comp (SGA) - NAC Governance/Inactive GL Accou
MISC,Wages - Union
PCOS,Warranty
MISC,Warranty Adjustments
PCOS,Warranty Chargebacks
APAY,WARRANTY CLAIMS
OTCS,Warranty Claims - Clearing Account
OTCS,WARRANTY CLAIMS-HWG
OTCS,WARRANTY CLEARING
PCOS,Warranty Exp Recovery
PCOS,Warranty Expense
APAY,Warranty Payable - 3rd Party
OCOS,Warranty Reserve Adjustment
GNAD,Waste Disposal Expense
GNAD,Waste Handling Expense
GNAD,Water - Taxes/Fees Expense
GNAD,Water Consultant Expense
CASH,WFCU EMERGENCY PREPAREDNESS
OTCS,WIP - Periodic Service
AREC,WIP Accrued Revenue
AREC,WIP Accrued Revenue - Disbursements
AREC,WIP Accrued Revenue - External Services
AREC,WIP Accrued Revenue - Periodic Service
AREC,WIP Accrued Revenue - Provision Manual
AREC,WIP Accrued Revenue - Time
AREC,WIP Accrued Revenue Deductions - Disbursements
AREC,WIP Accrued Revenue Deductions - External Services
AREC,WIP Accrued Revenue Deductions - Provision Manual
AREC,WIP Accrued Revenue Deductions - Time
AREC,WIP Accrued Revenue On Account Adjustment
INVT,WIP-FX Reval.
INVT,WIP-FX Translatopm
GNAD,Wlfr Exp (SGA) - NAC Governance/Inactive GL Accoun
INVT,Work In Process
SCOS,Work in Process - Labor
MISC,Work in Process - Material
MISC,Work in Process - Overhead
GNAD,Workers' compensation assoc. contributions
GNAD,Workers' Compensation Association Contributions
GNAD,Worker's Compensation Pool
TECH,Zero Balance Clearing Account
